stock_code,eps,report_year
002745,-1.0,2025
002729,0.26,2025
002719,-0.4903,2025
002713,0.04,2025
002702,-0.0874,2025
002698,0.5546,2025
002696,0.1173,2025
002674,0.3433,2025
002656,-0.063,2025
002646,0.009,2025
002639,0.0473,2025
002627,0.0882,2025
002625,0.32,2025
002624,0.39,2025
002603,0.77,2025
002601,0.52,2025
002585,-0.462,2025
002577,-0.02,2025
002575,-0.04,2025
002574,-0.68,2025
002571,-0.6636,2025
002570,0.15,2025
002565,0.06,2025
002551,-0.17,2025
002548,-0.36,2025
002543,0.29,2025
002521,0.28,2025
002515,0.02,2025
002500,0.26,2025
002493,0.09,2025
002491,-0.0621,2025
002483,0.41,2025
002476,0.0512,2025
002468,0.92,2025
002446,0.08,2025
002437,0.1719,2025
002424,-0.08,2025
002416,0.3021,2025
002412,0.3937,2025
002409,2.1018,2025
002403,-0.64,2025
002402,0.723,2025
002398,0.08,2025
002388,-0.044,2025
002375,0.25,2025
002369,-0.4557,2025
002361,0.014,2025
002360,-2.77,2025
002328,0.18,2025
002326,-0.05,2025
002318,1.59,2025
002312,0.22,2025
002311,2.58,2025
002305,-1.0404,2025
002304,1.4644,2025
002296,0.48,2025
002295,-0.21,2025
002292,0.05,2025
002291,-0.7,2025
002267,0.5251,2025
002264,0.24,2025
002261,0.0507,2025
002253,-1.08,2025
002239,0.06,2025
002235,-0.03,2025
002215,0.6609,2025
002207,-0.15,2025
002199,-0.21,2025
002195,0.0163,2025
002193,-1.4061,2025
002191,-0.24,2025
002189,-0.8629,2025
002184,-0.233,2025
002149,0.2117,2025
002135,0.04,2025
002101,0.55,2025
002098,0.575,2025
002061,0.36,2025
002048,0.51,2025
002044,0.07,2025
002036,-0.96,2025
002035,0.3622,2025
002030,-0.53,2025
002023,-0.7223,2025
002015,0.2556,2025
002009,0.14,2025
002005,0.0196,2025
001400,1.4756,2025
001387,0.5481,2025
001376,0.44,2025
001366,-0.12,2025
001287,0.374,2025
001279,0.3345,2025
001266,0.15,2025
001257,0.5453,2025
001227,0.2853,2025
001222,0.6151,2025
001211,0.03,2025
001201,-0.63,2025
000968,0.35,2025
000967,0.17,2025
000928,0.3382,2025
000917,0.097,2025
000903,-0.51,2025
000902,1.28,2025
000893,1.8309,2025
000888,0.4176,2025
000863,-0.11,2025
000850,0.23,2025
000848,0.6,2025
000839,0.024,2025
000831,0.1626,2025
000825,0.009,2025
000788,0.1391,2025
000783,0.63,2025
000777,0.44,2025
000758,0.2388,2025
000731,-0.2194,2025
000727,-0.1732,2025
000716,-0.0646,2025
000678,-0.11,2025
000672,0.676,2025
000663,-0.28,2025
000656,2.77,2025
000628,0.31,2025
000598,0.6727,2025
000552,-0.04,2025
000546,-0.32,2025
000545,-0.501,2025
000537,0.39,2025
000536,-0.373,2025
000526,1.6417,2025
000525,-0.29,2025
000428,-0.2063,2025
000096,0.2174,2025
000061,0.2106,2025
000032,-0.1117,2025
000019,0.211,2025
000012,0.04,2025
920970,-0.27,2025
920942,0.3248,2025
920932,-0.84,2025
920926,0.31,2025
920906,0.45,2025
920857,-0.29,2025
920807,0.12,2025
920806,0.25,2025
920799,0.31,2025
920781,-0.31,2025
920748,-0.89,2025
920717,-0.12,2025
920690,1.09,2025
920685,0.4,2025
920576,0.1864,2025
920564,0.07,2025
920547,0.81,2025
920527,0.3,2025
920508,0.04,2025
920471,-0.32,2025
920438,0.21,2025
920407,0.22,2025
920403,0.76,2025
920346,0.6,2025
920267,-0.29,2025
920252,0.09,2025
920239,1.37,2025
920221,0.5,2025
920207,0.01,2025
920188,1.48,2025
920123,0.35,2025
920100,1.01,2025
920099,1.36,2025
920091,0.8,2025
920008,0.2543,2025
875136,7.74,2025
875108,0.42,2025
875038,0.43,2025
875028,2.12,2025
874990,0.5852,2025
874968,6.56,2025
874944,0.57,2025
874939,0.65,2025
874931,0.76,2025
874928,1.22,2025
874922,0.07,2025
874920,0.68,2025
874919,0.36,2025
874911,0.6943,2025
874909,1.51,2025
874905,1.2602,2025
874890,0.2,2025
874881,0.06,2025
874869,0.6216,2025
874850,-0.16,2025
874837,1.11,2025
874782,1.56,2025
874762,2.6,2025
874758,2.09,2025
874753,2.82,2025
874748,0.35,2025
874707,1.05,2025
874698,0.33,2025
874692,0.34,2025
874662,0.48,2025
874647,1.55,2025
874629,1.79,2025
874623,2.6,2025
874622,0.8,2025
874620,0.101,2025
874619,0.05,2025
874616,0.04,2025
874594,0.59,2025
874587,1.09,2025
874549,1.35,2025
874525,1.68,2025
874523,-0.12,2025
874507,0.54,2025
874497,-0.34,2025
874488,0.2,2025
874485,0.98,2025
874479,0.3,2025
874477,0.62,2025
874467,-1.15,2025
874460,0.402,2025
874458,-1.56,2025
874452,0.49,2025
874442,0.26,2025
874440,0.08,2025
874435,0.49,2025
874394,1.3995,2025
874376,1.46,2025
874363,1.15,2025
874351,0.26,2025
874349,0.18,2025
874331,0.23,2025
874329,-0.27,2025
874324,-0.1,2025
874323,-0.25,2025
874317,1.01,2025
874313,0.07,2025
874303,1.65,2025
874280,1.99,2025
874276,0.49,2025
874255,0.35,2025
874244,-0.8696,2025
874230,0.86,2025
874203,1.92,2025
874198,-0.07,2025
874193,0.33,2025
874173,-0.36,2025
874151,0.66,2025
874150,-0.21,2025
874148,0.03,2025
874146,0.64,2025
874120,-0.65,2025
874117,0.56,2025
874108,0.07,2025
874107,0.04,2025
874099,-0.17,2025
874092,0.71,2025
874082,1.19,2025
874069,0.12,2025
874056,-0.35,2025
874052,-1.31,2025
874045,0.11,2025
874030,0.95,2025
874022,0.71,2025
874018,1.42,2025
874004,-0.15,2025
874002,-0.54,2025
873986,0.39,2025
873977,0.13,2025
873963,0.04,2025
873960,0.09,2025
873959,-0.31,2025
873942,0.02,2025
873934,0.49,2025
873932,0.18,2025
873906,0.0013,2025
873900,1.26,2025
873895,0.77,2025
873891,0.54,2025
873885,0.04,2025
873877,1.37,2025
873844,0.2,2025
873832,0.11,2025
873820,0.79,2025
873813,-0.27,2025
873811,0.22,2025
873800,0.91,2025
873797,0.09,2025
873787,-0.13,2025
873774,1.39,2025
873753,0.28,2025
873749,0.05,2025
873741,0.47,2025
873732,0.16,2025
873721,0.01,2025
873719,1.42,2025
873709,0.42,2025
873692,0.67,2025
873691,1.21,2025
873676,0.19,2025
873666,0.76,2025
873660,0.005,2025
873658,2.2,2025
873652,0.72,2025
873649,0.81,2025
873645,0.0315,2025
873644,0.3,2025
873642,0.74,2025
873585,0.1857,2025
873584,0.31,2025
873580,0.5828,2025
873577,-1.2953,2025
873575,0.8767,2025
873560,0.21,2025
873494,-0.44,2025
873483,-0.26,2025
873454,0.51,2025
873445,0.04,2025
873437,0.56,2025
873436,0.0514,2025
873407,0.15,2025
873366,0.53,2025
873349,0.07,2025
873347,0.12,2025
873334,-1.66,2025
873333,-0.11,2025
873316,-0.54,2025
873312,0.14,2025
873311,0.7663,2025
873300,0.24,2025
873258,-0.32,2025
873235,0.17,2025
873229,0.51,2025
873203,-0.03,2025
873173,-0.35,2025
873165,0.83,2025
873146,0.002,2025
873101,0.15,2025
873094,0.2,2025
873034,0.2,2025
873025,0.01,2025
873011,1.34,2025
872926,0.05,2025
872920,-0.04,2025
872890,-0.1268,2025
872875,-0.93,2025
872856,0.15,2025
872836,0.82,2025
872804,0.38,2025
872792,0.13,2025
872765,1.38,2025
872750,-0.19,2025
872716,-0.0675,2025
872707,-0.1308,2025
872687,0.09,2025
872680,0.5,2025
872663,0.09,2025
872656,0.16,2025
872645,0.11,2025
872641,-0.12,2025
872634,-0.08,2025
872631,-0.07,2025
872612,2.1009,2025
872579,-0.1683,2025
872574,0.2108,2025
872523,1.22,2025
872486,0.4,2025
872481,-0.121,2025
872475,-0.13,2025
872421,0.28,2025
872420,-0.2,2025
872415,-0.17,2025
872408,0.11,2025
872383,-0.3146,2025
872363,0.09,2025
872357,0.01,2025
872337,0.05,2025
872320,0.1,2025
872304,-0.63,2025
872287,0.67,2025
872271,0.12,2025
872227,0.74,2025
872224,0.01,2025
872223,0.04,2025
872216,0.25,2025
872184,-0.13,2025
872183,0.39,2025
872175,-0.76,2025
872165,-0.1,2025
872138,0.01,2025
872124,0.14,2025
872123,-0.19,2025
872103,0.03,2025
872077,-0.12,2025
872069,1.6684,2025
872065,-0.085,2025
872007,-0.0487,2025
871995,-0.33,2025
871968,0.28,2025
871930,-0.39,2025
871920,-0.32,2025
871902,0.07,2025
871833,0.08,2025
871819,0.43,2025
871811,0.24,2025
871803,0.21,2025
871782,0.0238,2025
871775,0.01,2025
871761,-0.35,2025
871741,0.1179,2025
871732,-0.02,2025
871728,0.48,2025
871670,0.05,2025
871641,0.01,2025
871633,0.48,2025
871592,0.03,2025
871582,0.25,2025
871540,-0.08,2025
871481,0.57,2025
871475,-0.12,2025
871449,-0.19,2025
871446,-0.29,2025
871433,0.0022,2025
871425,0.34,2025
871365,-0.25,2025
871340,0.33,2025
871313,0.0819,2025
871289,0.19,2025
871261,0.1207,2025
871194,0.07,2025
871086,0.13,2025
871080,0.02,2025
870997,-0.09,2025
870889,-0.28,2025
870859,0.12,2025
870848,-0.0627,2025
870838,-0.29,2025
870832,-0.13,2025
870821,0.03,2025
870777,0.05,2025
870762,0.0191,2025
870737,0.15,2025
870679,0.11,2025
870614,0.04,2025
870603,0.19,2025
870539,0.62,2025
870520,1.06,2025
870511,-0.54,2025
870506,-0.0959,2025
870487,0.1958,2025
870470,-0.5495,2025
870420,-0.27,2025
870369,0.32,2025
870359,-0.67,2025
870309,-0.12,2025
870308,2.17,2025
870287,0.11,2025
870284,0.1,2025
870259,0.25,2025
870250,0.05,2025
870238,-0.14,2025
870188,0.34,2025
870182,0.07,2025
870130,0.2,2025
870110,-0.0555,2025
870107,-0.26,2025
870086,-0.51,2025
870073,0.19,2025
870071,0.17,2025
870052,0.001,2025
870049,-0.4,2025
870040,0.06,2025
870031,0.21,2025
870009,0.59,2025
870005,-0.1083,2025
839990,-0.07,2025
839922,-0.24,2025
839904,0.03,2025
839817,-0.12,2025
839813,2.95,2025
839809,0.2,2025
839765,-0.27,2025
839707,-0.07,2025
839606,0.16,2025
839587,0.29,2025
839583,-0.18,2025
839503,-0.34,2025
839470,0.07,2025
839466,0.66,2025
839453,-0.1926,2025
839356,2.47,2025
839340,0.08,2025
839326,-0.13,2025
839310,-0.18,2025
839226,0.14,2025
839211,-0.08,2025
839148,0.1005,2025
839142,0.36,2025
839113,-0.75,2025
839044,-0.25,2025
839041,-0.0462,2025
839035,-0.17,2025
839028,0.03,2025
838992,0.03,2025
838990,-0.13,2025
838981,-0.33,2025
838956,0.51,2025
838928,-0.09,2025
838911,-0.1479,2025
838900,-0.07,2025
838858,0.4,2025
838770,-0.1,2025
838694,0.01,2025
838693,0.57,2025
838667,0.07,2025
838595,0.38,2025
838547,-0.74,2025
838531,-0.27,2025
838514,0.97,2025
838512,0.14,2025
838460,-0.19,2025
838414,-0.17,2025
838411,-0.16,2025
838409,-0.1,2025
838392,0.24,2025
838372,-0.43,2025
838369,-0.08,2025
838366,-0.16,2025
838328,-0.01,2025
838309,-0.4698,2025
838282,0.03,2025
838247,0.02,2025
838222,0.98,2025
838192,0.36,2025
838168,-0.69,2025
838153,-0.46,2025
838152,0.13,2025
838118,0.05,2025
838103,0.35,2025
838095,0.33,2025
838036,1.97,2025
837988,-0.178,2025
837983,0.57,2025
837982,0.4,2025
837961,-0.33,2025
837934,0.5,2025
837840,-0.28,2025
837695,-0.55,2025
837580,2.11,2025
837569,1.07,2025
837430,0.27,2025
837372,-0.5875,2025
837318,-0.0842,2025
837256,0.58,2025
837253,2.15,2025
837225,0.38,2025
837224,0.05,2025
837150,0.02,2025
837133,0.02,2025
837090,1.29,2025
837085,0.222,2025
837034,-0.05,2025
836998,-0.01,2025
836930,0.05,2025
836910,-0.02,2025
836908,0.15,2025
836890,0.14,2025
836885,-0.18,2025
836881,0.14,2025
836877,-0.17,2025
836858,0.6,2025
836834,-0.45,2025
836793,0.21,2025
836790,0.01,2025
836786,-0.28,2025
836692,1.16,2025
836666,0.24,2025
836665,0.04,2025
836635,0.21,2025
836595,0.0008,2025
836562,1.05,2025
836468,-0.01,2025
836451,-0.03,2025
836371,0.09,2025
836346,-0.19,2025
836344,-0.21,2025
836266,0.03,2025
836241,-0.01,2025
836186,-0.19,2025
836170,0.19,2025
836093,-0.01,2025
836028,0.25,2025
836005,0.21,2025
835969,-0.28,2025
835968,-0.52,2025
835894,-0.11,2025
835859,0.69,2025
835834,-0.15,2025
835817,0.01,2025
835806,0.11,2025
835775,1.49,2025
835737,0.14,2025
835698,0.48,2025
835669,0.15,2025
835533,0.34,2025
835401,-0.01,2025
835383,-1.32,2025
835365,-0.1,2025
835363,0.32,2025
835342,-0.14,2025
835335,0.2,2025
835297,0.67,2025
835205,-0.97,2025
835171,-0.05,2025
835157,0.09,2025
835111,-0.2794,2025
835107,-1.09,2025
835092,0.26,2025
835067,-0.025,2025
835015,-0.36,2025
834974,-0.45,2025
834956,-0.29,2025
834832,0.03,2025
834756,0.08,2025
834653,0.0111,2025
834504,0.72,2025
834498,-0.92,2025
834469,0.02,2025
834426,-0.21,2025
834425,-0.21,2025
834328,0.33,2025
834293,0.1691,2025
834290,-0.136,2025
834289,0.03,2025
834205,-0.41,2025
834195,-0.79,2025
834084,0.1,2025
833984,0.16,2025
833962,-0.18,2025
833954,0.25,2025
833928,0.05,2025
833907,-0.1,2025
833839,0.651,2025
833833,-0.34,2025
833822,0.61,2025
833818,0.02,2025
833755,0.24,2025
833746,0.45,2025
833713,0.82,2025
833711,0.24,2025
833700,-0.1,2025
833680,-0.25,2025
833678,-0.42,2025
833663,-0.0152,2025
833660,-0.11,2025
833588,-0.02,2025
833586,0.06,2025
833576,-0.11,2025
833572,0.65,2025
833534,-0.02,2025
833502,-0.21,2025
833496,-0.01,2025
833478,0.11,2025
833426,0.22,2025
833399,-1.3,2025
833370,-0.14,2025
833255,0.2204,2025
833248,-0.12,2025
833204,0.15,2025
833197,-0.19,2025
833181,-0.3,2025
833120,0.77,2025
833096,0.25,2025
833044,0.061,2025
833023,-0.1,2025
832988,-0.01,2025
832954,1.71,2025
832947,0.0,2025
832936,0.09,2025
832915,2.28,2025
832850,-0.12,2025
832848,0.48,2025
832822,0.28,2025
832763,0.29,2025
832705,-0.24,2025
832702,0.17,2025
832695,-0.04,2025
832694,0.38,2025
832670,-0.29,2025
832658,0.45,2025
832594,-0.06,2025
832570,-0.13,2025
832547,-0.34,2025
832534,0.21,2025
832506,0.02,2025
832494,0.01,2025
832475,0.0,2025
832399,0.36,2025
832389,0.61,2025
832356,0.38,2025
832350,0.57,2025
832318,0.29,2025
832241,0.28,2025
832240,0.01,2025
832239,0.53,2025
832198,-0.35,2025
832185,-0.27,2025
832181,-0.16,2025
832139,0.11,2025
832136,-0.27,2025
832095,-0.15,2025
832075,-0.4065,2025
832063,0.16,2025
832022,0.1,2025
832017,0.46,2025
831984,-0.21,2025
831900,0.0,2025
831896,-0.09,2025
831862,0.53,2025
831860,0.1,2025
831858,-0.13,2025
831814,-0.084,2025
831774,0.26,2025
831773,0.31,2025
831750,0.03,2025
831711,0.17,2025
831709,0.05,2025
831707,0.2,2025
831705,-0.13,2025
831701,-0.022,2025
831654,0.18,2025
831643,0.01,2025
831642,0.43,2025
831633,-0.13,2025
831626,0.3926,2025
831566,0.39,2025
831527,-0.42,2025
831524,-0.13,2025
831501,-0.12,2025
831492,0.11,2025
831464,-1.0,2025
831422,-0.27,2025
831334,0.12,2025
831306,-0.01,2025
831293,-0.42,2025
831288,0.72,2025
831275,0.23,2025
831270,0.03,2025
831264,0.4,2025
831255,0.23,2025
831227,0.56,2025
831216,0.03,2025
831181,-0.03,2025
831171,-0.2,2025
831134,0.0026,2025
831123,-0.09,2025
831118,-0.72,2025
831099,0.05,2025
831096,-0.08,2025
831074,0.07,2025
831048,0.14,2025
831040,0.04,2025
831033,-0.36,2025
830999,0.0,2025
830988,0.72,2025
830911,0.03,2025
830902,-0.0048,2025
830885,0.21,2025
830836,0.48,2025
830828,0.22,2025
830818,0.61,2025
830782,0.03,2025
830776,0.0192,2025
688809,4.06,2025
688795,-2.47,2025
688662,0.46,2025
688485,-0.1,2025
688265,0.42,2025
688138,0.63,2025
688118,0.077,2025
605151,-0.05,2025
603685,0.13,2025
603648,0.34,2025
603599,0.72,2025
603439,0.11,2025
603176,0.08,2025
603079,0.35,2025
601699,0.37,2025
600665,-1.5057,2025
600642,0.805,2025
600592,0.42,2025
600459,0.84,2025
600348,0.43,2025
600119,-0.13,2025
430749,0.28,2025
430745,0.38,2025
430732,0.36,2025
430704,-0.1,2025
430676,0.88,2025
430656,0.17,2025
430619,-0.24,2025
430579,-0.01,2025
430566,0.21,2025
430561,0.08,2025
430552,1.01,2025
430485,-0.05,2025
430459,-0.46,2025
430442,0.41,2025
430435,-0.08,2025
430408,-0.14,2025
430385,0.33,2025
430376,0.07,2025
430353,-0.72,2025
430324,0.01,2025
430292,0.01,2025
430285,0.04,2025
430281,-0.1,2025
430276,-0.24,2025
430266,0.07,2025
430264,0.03,2025
430238,0.05,2025
430200,0.53,2025
430164,0.19,2025
430160,0.08,2025
430119,0.69,2025
430108,-0.1725,2025
430091,-0.17,2025
430068,0.11,2025
430021,-0.09,2025
430009,-0.26,2025
400160,-0.1189,2025
400129,-0.02,2025
400119,0.1176,2025
400010,0.0,2025
400002,-0.07,2025
301665,1.07,2025
301603,2.91,2025
301566,0.4,2025
301556,1.25,2025
301533,0.31,2025
301389,0.37,2025
301379,0.7263,2025
301372,-0.55,2025
301331,0.5048,2025
301311,-0.39,2025
301296,0.1,2025
301222,0.83,2025
301213,0.1664,2025
301208,0.45,2025
301197,0.27,2025
301187,0.41,2025
301186,1.67,2025
301183,1.26,2025
301180,0.0,2025
301172,0.2018,2025
301121,0.07,2025
301110,1.3297,2025
301072,-0.52,2025
301068,-0.23,2025
301066,0.16,2025
301059,0.33,2025
301048,0.38,2025
301035,3.75,2025
301018,0.81,2025
301013,-0.72,2025
301010,0.0772,2025
301009,0.14,2025
300992,0.2,2025
300981,-0.26,2025
300963,0.12,2025
300957,1.2,2025
300950,0.61,2025
300942,0.03,2025
300941,0.16,2025
300931,-0.2254,2025
300930,0.56,2025
300912,-0.93,2025
300851,0.86,2025
300840,0.15,2025
300819,0.38,2025
300817,0.3,2025
300806,0.13,2025
300798,-0.075,2025
300797,0.4118,2025
300786,-0.11,2025
300763,1.88,2025
300749,0.04,2025
300729,0.76,2025
300724,7.52,2025
300709,0.28,2025
300701,0.26,2025
300692,0.1641,2025
300670,-0.6572,2025
300663,-0.8255,2025
300662,1.5931,2025
300640,0.0415,2025
300504,-0.38,2025
300486,0.05,2025
300472,-1.29,2025
300462,-0.23,2025
300453,0.5117,2025
300406,0.32,2025
300350,-0.06,2025
300341,0.3317,2025
300291,-1.1656,2025
300279,0.1323,2025
300277,0.0066,2025
300266,-0.1462,2025
300250,0.19,2025
300214,-0.06,2025
300194,0.06,2025
300181,0.92,2025
300173,-0.17,2025
300155,-0.1,2025
300141,-0.18,2025
300135,-0.108,2025
300134,-0.35,2025
300088,0.08,2025
300040,0.07,2025
003038,-0.79,2025
002996,0.33,2025
002988,0.47,2025
002976,0.06,2025
002969,0.091,2025
002952,0.07,2025
002941,0.7,2025
002929,0.14,2025
002928,0.4914,2025
002892,0.045,2025
002888,0.14,2025
002880,1.0861,2025
002877,0.066,2025
002840,-0.18,2025
002836,0.19,2025
002810,0.41,2025
002809,-0.18,2025
002796,-0.23,2025
002775,-0.47,2025
002769,0.09,2025
002739,0.2431,2025
002737,-0.44,2025
002707,0.007,2025
002677,0.02,2025
002651,0.0542,2025
002650,-0.1332,2025
002587,0.02,2025
002578,-0.03,2025
002562,0.09,2025
002558,0.94,2025
002529,-0.7138,2025
002518,1.05,2025
002497,0.5531,2025
002488,0.0455,2025
002452,0.5523,2025
002425,-0.5853,2025
002335,0.83,2025
002329,-0.5444,2025
002228,0.09,2025
002216,0.62,2025
002210,0.0058,2025
002188,0.1,2025
002115,-0.0163,2025
002104,0.0831,2025
001396,1.17,2025
001373,-0.5046,2025
001332,2.06,2025
001330,-1.07,2025
001318,0.3696,2025
001313,0.03,2025
001300,-0.2864,2025
001259,0.1281,2025
001231,0.68,2025
001229,0.69,2025
001221,1.87,2025
000995,0.08,2025
000752,0.546,2025
000657,0.58,2025
000617,0.34,2025
000615,-0.58,2025
000529,0.21,2025
900946,-0.0293,2025
900927,0.06,2025
688767,0.34,2025
688757,0.16,2025
688755,0.76,2025
688720,0.59,2025
688712,0.22,2025
688707,-0.85,2025
688699,-0.44,2025
688687,0.18,2025
688677,1.44,2025
688659,-0.19,2025
688638,-2.7168,2025
688631,0.34,2025
688628,1.36,2025
688607,-0.08,2025
688600,0.44,2025
688597,0.22,2025
688593,0.02,2025
688571,0.26,2025
688565,0.06,2025
688553,-0.06,2025
688539,0.32,2025
688523,0.117,2025
688518,0.49,2025
688456,0.67,2025
688455,0.19,2025
688450,-1.01,2025
688398,0.14,2025
688396,0.4979,2025
688387,-0.08,2025
688370,0.17,2025
688365,-0.06,2025
688361,0.18,2025
688355,0.65,2025
688335,0.07,2025
688326,0.89,2025
688302,-1.39,2025
688280,0.25,2025
688275,-3.72,2025
688221,-0.72,2025
688215,0.57,2025
688207,-0.73,2025
688199,0.17,2025
688195,0.55,2025
688184,-4.36,2025
688163,0.48,2025
688115,-0.15,2025
688114,-0.54,2025
688081,-0.66,2025
688068,-2.5,2025
688061,-0.52,2025
688053,-0.21,2025
688003,0.3952,2025
605589,1.19,2025
605577,0.5042,2025
605555,0.34,2025
605365,0.416,2025
605319,1.34,2025
605300,0.07,2025
605296,0.65,2025
605255,0.2,2025
605162,0.31,2025
605138,0.05,2025
605018,0.2,2025
605005,0.52,2025
603998,0.7,2025
603982,-0.9858,2025
603976,0.13,2025
603970,0.6419,2025
603959,-0.31,2025
603958,-0.23,2025
603937,-0.17,2025
603931,0.61,2025
603906,-0.26,2025
603882,-0.37,2025
603871,0.84,2025
603867,1.38,2025
603861,0.4,2025
603833,3.3,2025
603817,0.378,2025
603808,0.45,2025
603790,0.38,2025
603789,-0.366,2025
603787,0.22,2025
603778,-0.87,2025
603755,0.8664,2025
603739,0.28,2025
603728,0.1459,2025
603722,-0.38,2025
603696,0.12,2025
603693,0.57,2025
603663,0.28,2025
603608,0.04,2025
603600,0.7,2025
603579,0.83,2025
603538,0.48,2025
603533,-0.4,2025
603527,0.2,2025
603511,0.38,2025
603486,3.1,2025
603375,0.1,2025
603366,0.2148,2025
603344,0.89,2025
603327,0.1187,2025
603321,0.1,2025
603310,0.49,2025
603266,0.53,2025
603210,0.6435,2025
603170,0.66,2025
603167,0.56,2025
603159,-0.04,2025
603156,0.9997,2025
603118,0.1,2025
603105,0.4,2025
603080,1.49,2025
603078,0.272,2025
603008,0.65,2025
603000,0.1924,2025
601990,0.29,2025
601968,0.15,2025
601949,0.3399,2025
601616,-0.0406,2025
601611,0.36,2025
601606,0.01,2025
601567,0.9,2025
601515,-0.24,2025
601225,1.73,2025
601216,0.3932,2025
601116,0.34,2025
601108,0.57,2025
601015,-0.58,2025
601011,-0.17,2025
600993,1.35,2025
600992,0.1222,2025
600984,-1.7477,2025
600906,0.23,2025
600866,0.5892,2025
600864,0.17,2025
600861,2.0664,2025
600853,0.38,2025
600846,0.44,2025
600822,0.06,2025
600789,0.12,2025
600784,0.25,2025
600780,0.5653,2025
600749,0.1044,2025
600739,0.48,2025
600735,-0.2974,2025
600730,-0.215,2025
600706,-0.77,2025
600703,-0.07,2025
600698,-0.0293,2025
600686,0.65,2025
600645,0.25,2025
600615,-0.02,2025
600586,-0.42,2025
600578,0.5,2025
600576,0.11,2025
600568,-0.06,2025
600522,0.857,2025
600503,-0.0458,2025
600501,-0.5,2025
600490,0.1019,2025
600488,0.065,2025
600487,1.1,2025
600478,0.08,2025
600469,0.32,2025
600460,0.24,2025
600423,-0.03,2025
600409,0.0434,2025
600408,-0.3,2025
600405,-0.52,2025
600367,0.27,2025
600361,0.2012,2025
600351,0.46,2025
600325,-3.48,2025
600217,-0.3527,2025
600206,0.313,2025
600184,0.0947,2025
600183,1.39,2025
600166,0.17,2025
600148,0.0808,2025
600138,0.12,2025
600131,0.55,2025
600056,0.3164,2025
600039,0.84,2025
301682,3.4962,2025
301592,0.7606,2025
301589,6.47,2025
301577,-0.11,2025
301539,0.19,2025
301519,-0.17,2025
301511,0.1785,2025
301509,0.87,2025
301456,0.56,2025
301408,0.48,2025
301395,0.138,2025
301337,-0.14,2025
301327,0.1,2025
301322,0.31,2025
301321,-0.55,2025
301318,0.64,2025
301305,1.1016,2025
301255,0.29,2025
301238,0.3,2025
301236,0.22,2025
301235,1.14,2025
301189,-1.37,2025
301182,-1.21,2025
301151,0.3587,2025
301141,0.27,2025
301103,0.173,2025
301065,0.76,2025
301031,4.14,2025
301028,0.61,2025
301025,0.02,2025
301023,0.92,2025
301022,0.5931,2025
301021,0.3194,2025
301002,-0.03,2025
300989,0.09,2025
300986,0.43,2025
300968,-0.05,2025
300958,-0.54,2025
300946,0.24,2025
300903,-0.5948,2025
300887,-0.4507,2025
300868,-0.4503,2025
300863,0.65,2025
300860,-0.09,2025
300849,-0.36,2025
300837,0.76,2025
300831,0.1382,2025
300816,1.2071,2025
300809,0.8,2025
300802,0.32,2025
300753,-0.1906,2025
300739,0.24,2025
300736,-0.23,2025
300730,-0.57,2025
300705,0.96,2025
300700,-0.487,2025
300696,0.19,2025
300676,-1.4812,2025
300649,-0.31,2025
300648,-1.3299,2025
300642,0.022,2025
300641,1.36,2025
300625,-0.1557,2025
300609,-0.69,2025
300606,0.14,2025
300604,2.12,2025
300599,-0.23,2025
300592,0.38,2025
300591,-0.3728,2025
300584,0.3505,2025
300582,-1.69,2025
300556,-0.5,2025
300542,-0.04,2025
300484,0.25,2025
300467,0.13,2025
300413,0.66,2025
300404,0.0794,2025
300381,-0.0403,2025
300368,-0.3206,2025
300318,-0.1125,2025
300317,-0.2213,2025
300313,-0.0885,2025
300287,-0.11,2025
300278,-0.04,2025
300275,0.1331,2025
300264,-0.0806,2025
300246,-0.2624,2025
300231,0.137,2025
300213,-0.28,2025
300189,0.1046,2025
300182,0.0718,2025
300177,-0.313,2025
300139,0.55,2025
300118,-2.48,2025
300091,-0.4801,2025
300087,-0.22,2025
300072,-0.2432,2025
300062,-0.17,2025
300013,-0.0483,2025
003041,1.6241,2025
003040,0.02,2025
002978,1.5283,2025
002963,-0.85,2025
002935,0.1536,2025
002921,-0.11,2025
002918,0.13,2025
002908,0.0209,2025
002902,-1.05,2025
002889,0.27,2025
002885,0.31,2025
002878,-0.11,2025
002862,-1.04,2025
002861,-0.38,2025
002855,-1.99,2025
002843,-0.1474,2025
002802,0.23,2025
002783,0.29,2025
002758,1.08,2025
002757,0.4062,2025
002723,-0.778,2025
002700,0.2,2025
002695,0.146,2025
002659,-0.03,2025
002643,0.31,2025
002634,-2.15,2025
002612,2.2586,2025
002599,0.01,2025
002554,-0.28,2025
002544,0.0369,2025
002436,0.08,2025
002431,-0.67,2025
002426,-0.2108,2025
002421,-0.308,2025
002420,0.48,2025
002397,0.06,2025
002370,0.13,2025
002366,-0.039,2025
002327,0.4,2025
002309,-0.02,2025
002301,0.11,2025
002286,0.41,2025
002279,0.0525,2025
002278,0.155,2025
002223,1.48,2025
002197,-0.62,2025
002173,-0.08,2025
002171,0.25,2025
002158,0.8766,2025
002154,0.23,2025
002142,4.29,2025
002125,0.36,2025
002120,0.41,2025
002112,0.05,2025
002110,0.01,2025
002097,0.0783,2025
002091,0.79,2025
002067,0.04,2025
002063,0.1574,2025
002057,0.2331,2025
002051,0.25,2025
002017,0.2811,2025
