product,index_code,weight_date,stock_code,stock_name,weight_pct
IC,000905,2026-07-31,600862,中航高科,0.167
IC,000905,2026-07-31,600863,华能蒙电,0.165
IC,000905,2026-07-31,600871,石化油服,0.097
IC,000905,2026-07-31,600873,梅花生物,0.17
IC,000905,2026-07-31,600879,航天电子,0.41
IC,000905,2026-07-31,600884,杉杉股份,0.244
IC,000905,2026-07-31,600885,宏发股份,0.469
IC,000905,2026-07-31,600901,江苏金租,0.161
IC,000905,2026-07-31,600906,财达证券,0.089
IC,000905,2026-07-31,600909,华安证券,0.245
IC,000905,2026-07-31,600927,永安期货,0.041
IC,000905,2026-07-31,600967,内蒙一机,0.105
IC,000905,2026-07-31,600968,海油发展,0.085
IC,000905,2026-07-31,600970,中材国际,0.111
IC,000905,2026-07-31,600977,中国电影,0.099
IC,000905,2026-07-31,600985,淮北矿业,0.174
IC,000905,2026-07-31,600988,赤峰黄金,0.702
IC,000905,2026-07-31,600995,南网储能,0.132
IC,000905,2026-07-31,600998,九州通,0.138
IC,000905,2026-07-31,601000,唐山港,0.153
IC,000905,2026-07-31,601001,晋控煤业,0.147
IC,000905,2026-07-31,601016,节能风电,0.148
IC,000905,2026-07-31,601019,山东出版,0.05
IC,000905,2026-07-31,601098,中南传媒,0.084
IC,000905,2026-07-31,601099,太平洋,0.251
IC,000905,2026-07-31,601106,中国一重,0.113
IC,000905,2026-07-31,601108,财通证券,0.29
IC,000905,2026-07-31,601112,振石股份,0.031
IC,000905,2026-07-31,601118,海南橡胶,0.091
IC,000905,2026-07-31,601128,常熟银行,0.25
IC,000905,2026-07-31,601139,深圳燃气,0.06
IC,000905,2026-07-31,601155,新城控股,0.108
IC,000905,2026-07-31,601156,东航物流,0.116
IC,000905,2026-07-31,601162,天风证券,0.279
IC,000905,2026-07-31,601179,中国西电,0.364
IC,000905,2026-07-31,601198,东兴证券,0.286
IC,000905,2026-07-31,601212,白银有色,0.158
IC,000905,2026-07-31,601216,君正集团,0.171
IC,000905,2026-07-31,601228,广州港,0.05
IC,000905,2026-07-31,601233,桐昆股份,0.341
IC,000905,2026-07-31,601236,红塔证券,0.107
IC,000905,2026-07-31,601298,青岛港,0.068
IC,000905,2026-07-31,601399,国机重装,0.102
IC,000905,2026-07-31,601555,东吴证券,0.344
IC,000905,2026-07-31,601567,三星电气,0.124
IC,000905,2026-07-31,601577,长沙银行,0.245
IC,000905,2026-07-31,601598,中国外运,0.108
IC,000905,2026-07-31,601608,中信重工,0.091
IC,000905,2026-07-31,601611,中国核建,0.136
IC,000905,2026-07-31,601615,明阳智能,0.215
IC,000905,2026-07-31,601665,齐鲁银行,0.292
IC,000905,2026-07-31,601666,平煤股份,0.126
IC,000905,2026-07-31,601696,中银证券,0.21
IC,000905,2026-07-31,601699,潞安环能,0.193
IC,000905,2026-07-31,601717,中创智领,0.186
IC,000905,2026-07-31,601799,星宇股份,0.151
IC,000905,2026-07-31,601808,中海油服,0.08
IC,000905,2026-07-31,601865,福莱特,0.102
IC,000905,2026-07-31,601866,中远海发,0.103
IC,000905,2026-07-31,601869,长飞光纤,0.353
IC,000905,2026-07-31,601880,辽港股份,0.119
IC,000905,2026-07-31,601928,凤凰传媒,0.082
IC,000905,2026-07-31,601958,金钼股份,0.217
IC,000905,2026-07-31,601966,玲珑轮胎,0.091
IC,000905,2026-07-31,601990,南京证券,0.16
IC,000905,2026-07-31,601991,大唐发电,0.234
IC,000905,2026-07-31,601997,贵阳银行,0.18
IC,000905,2026-07-31,603000,人民网,0.099
IC,000905,2026-07-31,603049,中策橡胶,0.051
IC,000905,2026-07-31,603077,和邦生物,0.156
IC,000905,2026-07-31,603087,甘李药业,0.263
IC,000905,2026-07-31,603092,德力佳,0.019
IC,000905,2026-07-31,603119,浙江荣泰,0.138
IC,000905,2026-07-31,603129,春风动力,0.351
IC,000905,2026-07-31,603156,养元饮品,0.208
IC,000905,2026-07-31,603160,汇顶科技,0.156
IC,000905,2026-07-31,603175,超颖电子,0.038
IC,000905,2026-07-31,603179,新泉股份,0.206
IC,000905,2026-07-31,603225,新凤鸣,0.175
IC,000905,2026-07-31,603233,大参林,0.092
IC,000905,2026-07-31,603256,宏和科技,0.247
IC,000905,2026-07-31,603290,斯达半导,0.103
IC,000905,2026-07-31,603298,杭叉集团,0.157
IC,000905,2026-07-31,603308,应流股份,0.217
IC,000905,2026-07-31,603338,浙江鼎力,0.159
IC,000905,2026-07-31,603341,龙旗科技,0.11
IC,000905,2026-07-31,603345,安井食品,0.197
IC,000905,2026-07-31,603379,三美股份,0.196
IC,000905,2026-07-31,603444,吉比特,0.179
IC,000905,2026-07-31,603486,科沃斯,0.15
IC,000905,2026-07-31,603529,爱玛科技,0.06
IC,000905,2026-07-31,603565,中谷物流,0.121
IC,000905,2026-07-31,603568,伟明环保,0.134
IC,000905,2026-07-31,603589,口子窖,0.093
IC,000905,2026-07-31,603596,伯特利,0.175
IC,000905,2026-07-31,603605,珀莱雅,0.155
IC,000905,2026-07-31,603606,东方电缆,0.217
IC,000905,2026-07-31,603650,彤程新材,0.142
IC,000905,2026-07-31,603658,安图生物,0.06
IC,000905,2026-07-31,603659,璞泰来,0.271
IC,000905,2026-07-31,603688,石英股份,0.121
IC,000905,2026-07-31,603699,纽威股份,0.151
IC,000905,2026-07-31,603728,鸣志电器,0.11
IC,000905,2026-07-31,603737,三棵树,0.088
IC,000905,2026-07-31,603766,隆鑫通用,0.193
IC,000905,2026-07-31,603786,科博达,0.055
IC,000905,2026-07-31,603806,福斯特,0.163
IC,000905,2026-07-31,603816,顾家家居,0.132
IC,000905,2026-07-31,603833,欧派家居,0.068
IC,000905,2026-07-31,603858,步长制药,0.089
IC,000905,2026-07-31,603885,吉祥航空,0.129
IC,000905,2026-07-31,603899,晨光股份,0.091
IC,000905,2026-07-31,603920,世运电路,0.145
IC,000905,2026-07-31,603939,益丰药房,0.147
IC,000905,2026-07-31,603979,金诚信,0.296
IC,000905,2026-07-31,605358,立昂微,0.234
IC,000905,2026-07-31,605589,圣泉集团,0.246
IC,000905,2026-07-31,688002,睿创微纳,0.568
IC,000905,2026-07-31,688017,绿的谐波,0.415
IC,000905,2026-07-31,688018,乐鑫科技,0.154
IC,000905,2026-07-31,688019,安集科技,0.46
IC,000905,2026-07-31,688027,国盾量子,0.253
IC,000905,2026-07-31,688037,芯源微,0.504
IC,000905,2026-07-31,688052,纳芯微,0.226
IC,000905,2026-07-31,688065,凯赛生物,0.175
IC,000905,2026-07-31,688099,晶晨股份,0.439
IC,000905,2026-07-31,688114,华大智造,0.133
IC,000905,2026-07-31,688120,华海清科,1.084
IC,000905,2026-07-31,688122,西部超导,0.256
IC,000905,2026-07-31,688166,博瑞医药,0.107
IC,000905,2026-07-31,688169,石头科技,0.246
IC,000905,2026-07-31,688172,燕东微,0.305
IC,000905,2026-07-31,688180,君实生物,0.209
IC,000905,2026-07-31,688187,时代电气,0.131
