product,index_code,weight_date,stock_code,stock_name,weight_pct
IM,000852,2026-07-31,002779,中坚科技,0.068
IM,000852,2026-07-31,002807,江阴银行,0.143
IM,000852,2026-07-31,002815,崇达技术,0.105
IM,000852,2026-07-31,002827,高争民爆,0.061
IM,000852,2026-07-31,002832,比音勒芬,0.114
IM,000852,2026-07-31,002838,道恩股份,0.079
IM,000852,2026-07-31,002839,张家港行,0.114
IM,000852,2026-07-31,002840,华统股份,0.047
IM,000852,2026-07-31,002847,盐津铺子,0.072
IM,000852,2026-07-31,002859,洁美科技,0.175
IM,000852,2026-07-31,002867,周大生,0.072
IM,000852,2026-07-31,002881,美格智能,0.059
IM,000852,2026-07-31,002882,金龙羽,0.037
IM,000852,2026-07-31,002891,中宠股份,0.082
IM,000852,2026-07-31,002892,科力尔,0.054
IM,000852,2026-07-31,002895,川恒股份,0.16
IM,000852,2026-07-31,002896,中大力德,0.098
IM,000852,2026-07-31,002897,意华股份,0.077
IM,000852,2026-07-31,002901,大博医疗,0.046
IM,000852,2026-07-31,002906,华阳集团,0.085
IM,000852,2026-07-31,002911,佛燃能源,0.028
IM,000852,2026-07-31,002913,奥士康,0.064
IM,000852,2026-07-31,002922,伊戈尔,0.089
IM,000852,2026-07-31,002925,盈趣科技,0.086
IM,000852,2026-07-31,002928,华夏航空,0.065
IM,000852,2026-07-31,002929,润建股份,0.087
IM,000852,2026-07-31,002936,郑州银行,0.116
IM,000852,2026-07-31,002941,新疆交建,0.059
IM,000852,2026-07-31,002946,新乳业,0.06
IM,000852,2026-07-31,002947,恒铭达,0.12
IM,000852,2026-07-31,002948,青岛银行,0.158
IM,000852,2026-07-31,002958,青农商行,0.18
IM,000852,2026-07-31,002960,青鸟智控,0.065
IM,000852,2026-07-31,002961,瑞达期货,0.036
IM,000852,2026-07-31,002965,祥鑫科技,0.079
IM,000852,2026-07-31,002967,广电计量,0.069
IM,000852,2026-07-31,002978,安宁股份,0.048
IM,000852,2026-07-31,002979,雷赛智能,0.138
IM,000852,2026-07-31,002985,北摩高科,0.065
IM,000852,2026-07-31,002987,京北方,0.076
IM,000852,2026-07-31,002993,奥海科技,0.061
IM,000852,2026-07-31,003006,百亚股份,0.032
IM,000852,2026-07-31,003010,若羽臣,0.064
IM,000852,2026-07-31,003039,顺控发展,0.028
IM,000852,2026-07-31,300007,汉威科技,0.11
IM,000852,2026-07-31,300008,天海防务,0.138
IM,000852,2026-07-31,300009,安科生物,0.123
IM,000852,2026-07-31,300026,红日药业,0.09
IM,000852,2026-07-31,300031,宝通科技,0.083
IM,000852,2026-07-31,300034,钢研高纳,0.095
IM,000852,2026-07-31,300035,中科电气,0.122
IM,000852,2026-07-31,300036,超图软件,0.072
IM,000852,2026-07-31,300045,华力创通,0.084
IM,000852,2026-07-31,300047,天源迪科,0.082
IM,000852,2026-07-31,300049,福瑞医科,0.153
IM,000852,2026-07-31,300065,海兰信,0.141
IM,000852,2026-07-31,300070,碧水源,0.099
IM,000852,2026-07-31,300075,数字政通,0.072
IM,000852,2026-07-31,300077,国民技术,0.121
IM,000852,2026-07-31,300080,易成新能,0.044
IM,000852,2026-07-31,300083,创世纪,0.221
IM,000852,2026-07-31,300085,银之杰,0.161
IM,000852,2026-07-31,300088,长信科技,0.213
IM,000852,2026-07-31,300098,高新兴,0.103
IM,000852,2026-07-31,300101,振芯科技,0.084
