date,open,high,low,close
2017-10-25,7745.323,7799.874,7740.493,7799.749
2017-10-26,7791.741,7836.702,7783.906,7830.106
2017-10-27,7821.56,7831.022,7762.635,7770.713
2017-10-30,7753.676,7755.655,7531.285,7574.655
2017-10-31,7563.648,7631.918,7560.895,7631.533
2017-11-01,7630.424,7659.373,7622.942,7635.435
2017-11-02,7622.835,7622.835,7540.89,7542.355
2017-11-03,7534.443,7549.831,7436.43,7476.981
2017-11-06,7476.195,7551.889,7453.202,7551.353
2017-11-07,7548.384,7596.425,7530.042,7596.168
2017-11-08,7585.911,7653.424,7578.689,7617.525
2017-11-09,7610.889,7657.251,7609.241,7656.668
2017-11-10,7649.47,7677.7,7634.646,7669.971
2017-11-13,7673.517,7682.064,7649.429,7681.635
2017-11-14,7676.701,7683.233,7596.799,7627.494
2017-11-15,7609.72,7618.397,7530.812,7556.421
2017-11-16,7543.012,7575.51,7523.89,7535.589
2017-11-17,7528.802,7529.214,7262.89,7272.656
2017-11-20,7234.331,7292.506,7089.627,7292.456
2017-11-21,7283.613,7332.981,7246.203,7289.307
2017-11-22,7290.644,7330.648,7244.988,7297.391
2017-11-23,7283.748,7283.748,7124.026,7129.055
2017-11-24,7102.263,7165.405,7093.733,7139.553
2017-11-27,7130.1,7148.311,7057.33,7065.84
2017-11-28,7057.53,7177.1,7057.355,7176.92
2017-11-29,7176.156,7194.784,7110.485,7193.12
2017-11-30,7176.151,7199.271,7133.81,7153.573
2017-12-01,7144.482,7221.002,7144.067,7215.776
2017-12-04,7209.777,7215.284,7135.398,7139.749
2017-12-05,7124.98,7139.703,6909.402,6946.557
2017-12-06,6925.46,7016.872,6879.241,7016.764
2017-12-07,7002.461,7052.215,6992.922,7012.707
2017-12-08,7004.123,7091.611,7002.644,7078.001
2017-12-11,7089.95,7160.835,7089.917,7160.425
2017-12-12,7157.731,7157.731,7095.227,7095.595
