date,product,role,contract,expire,spot,future,basis_raw,dpv_pts,basis_adj,annualized_rate,announced_ratio,calibre
2015-02-05,IH,q1,IH1503,2015-03-20,2348.921,,,0.0,,,,d
2015-02-05,IH,q1,IH1503,2015-03-20,2348.921,,,0.0,,,,p
2015-02-05,IH,q2,IH1506,2015-06-19,2348.921,,,17.91821510910185,,,0.0,y
2015-02-05,IH,q2,IH1506,2015-06-19,2348.921,,,17.89186731591926,,,0.0,d
2015-02-05,IH,q2,IH1506,2015-06-19,2348.921,,,17.79070206465972,,,0.0,p
2015-02-06,IH,current,IH1502,2015-02-20,2325.241,,,0.0,,,,y
2015-02-06,IH,current,IH1502,2015-02-20,2325.241,,,0.0,,,,d
2015-02-06,IH,current,IH1502,2015-02-20,2325.241,,,0.0,,,,p
2015-02-06,IH,next,IH1503,2015-03-20,2325.241,,,0.0,,,,y
2015-02-06,IH,next,IH1503,2015-03-20,2325.241,,,0.0,,,,d
2015-02-06,IH,next,IH1503,2015-03-20,2325.241,,,0.0,,,,p
2015-02-06,IH,q1,IH1503,2015-03-20,2325.241,,,0.0,,,,y
2015-02-06,IH,q1,IH1503,2015-03-20,2325.241,,,0.0,,,,d
2015-02-06,IH,q1,IH1503,2015-03-20,2325.241,,,0.0,,,,p
2015-02-06,IH,q2,IH1506,2015-06-19,2325.241,,,17.737577559442443,,,0.0,y
2015-02-06,IH,q2,IH1506,2015-06-19,2325.241,,,17.71149538427875,,,0.0,d
2015-02-06,IH,q2,IH1506,2015-06-19,2325.241,,,17.611350002631607,,,0.0,p
2015-02-09,IH,current,IH1502,2015-02-20,2366.766,,,0.0,,,,y
2015-02-09,IH,current,IH1502,2015-02-20,2366.766,,,0.0,,,,d
2015-02-09,IH,current,IH1502,2015-02-20,2366.766,,,0.0,,,,p
2015-02-09,IH,next,IH1503,2015-03-20,2366.766,,,0.0,,,,y
2015-02-09,IH,next,IH1503,2015-03-20,2366.766,,,0.0,,,,d
2015-02-09,IH,next,IH1503,2015-03-20,2366.766,,,0.0,,,,p
2015-02-09,IH,q1,IH1503,2015-03-20,2366.766,,,0.0,,,,y
2015-02-09,IH,q1,IH1503,2015-03-20,2366.766,,,0.0,,,,d
2015-02-09,IH,q1,IH1503,2015-03-20,2366.766,,,0.0,,,,p
